,id,state,gender,median_home_val,hvp1,pobc1,pobc2,avggift,target_d,median_household_income,ic2,ic3,ic4,ic5
336,24747,SC,F,1419.0,16,4,26,9,15.0,661,697.0,700,741.0,23212
337,144906,California,U,3781.0,95,10,46,20,20.0,494,609.0,543,606.0,22770
338,40516,FL,F,1938.0,48,2,4,12,21.0,483,787.0,629,807.0,47363
339,172530,California,F,1495.0,22,4,57,5,7.0,323,334.0,348,351.0,14923
340,72438,MI,M,561.0,0,1,89,8,10.0,351,353.0,368,373.0,13150
341,144076,California,M,5980.0,99,27,41,38,50.0,1500,1500.0,1124,1217.0,94863
342,130609,CO,M,1412.0,14,3,46,12,16.0,499,601.0,538,606.0,24758
343,43974,FL,M,1869.0,44,6,9,3,5.0,452,542.0,553,640.0,29990
344,32709,FL,F,556.0,0,4,39,13,15.0,229,272.0,258,280.0,12960
345,187298,SC,F,1015.0,0,14,40,7,10.0,478,500.0,516,533.0,17763
346,50905,TN,F,736.0,1,1,61,8,16.0,331,390.0,379,432.0,16926
347,55552,MS,M,363.0,0,0,91,8,20.0,156,193.0,214,244.0,7079
348,28550,GA,F,803.0,0,9,51,11,15.0,423,512.0,467,508.0,19029
349,158460,California,F,1818.0,28,35,36,13,15.0,258,316.0,299,350.0,10324
350,56449,KY,F,640.0,0,0,82,6,5.0,381,414.0,403,450.0,15499
351,133315,WA,F,698.0,1,1,34,8,10.0,355,377.0,393,416.0,13184
352,164251,California,F,1449.0,4,6,46,15,5.0,378,439.0,395,470.0,16190
353,149626,NV,F,1557.0,17,5,6,10,10.0,290,311.0,342,361.0,13837
354,123805,TX,F,518.0,1,4,70,4,7.0,223,256.0,273,302.0,10041
355,156077,California,F,1180.0,9,20,40,9,15.0,232,248.0,277,307.0,7582
356,183858,WA,male,511.0,0,2,56,16,25.0,268,309.0,317,354.0,12388
357,164217,California,M,2869.0,74,6,46,14,25.0,630,668.0,686,745.0,24945
358,169973,California,F,1514.0,17,3,53,11,15.0,325,451.0,439,517.0,18572
359,15066,NC,female,444.0,0,0,87,8,10.0,260,296.0,288,341.0,11387
360,64467,IN,F,444.0,0,1,39,12,12.0,270,318.0,310,364.0,13896
361,133814,ID,M,654.0,3,2,32,18,25.0,250,306.0,312,366.0,13433
362,31852,FL,F,985.0,0,3,25,15,26.0,480,495.0,487,506.0,15195
363,82610,MN,J,280.0,0,0,86,3,5.0,249,282.0,277,304.0,10337
364,34319,FL,M,714.0,0,5,30,50,25.0,390,465.0,437,507.0,18391
365,152527,California,F,1854.0,37,9,50,23,23.0,289,377.0,339,402.0,11567
366,178290,WA,male,0.0,0,0,0,5,6.0,0,0.0,0,0.0,0
367,153818,California,F,2780.0,86,5,14,9,10.0,574,587.0,653,677.0,29871
368,152641,California,F,1538.0,1,11,43,30,50.0,319,305.0,349,351.0,11046
369,161691,California,F,1528.0,8,17,51,19,25.0,327,358.0,370,391.0,13190
370,8404,TX,U,605.0,1,5,73,37,10.0,272,313.0,335,364.0,10897
371,88119,IL,F,1165.0,0,3,82,7,10.0,391,518.0,454,533.0,22667
372,122167,TX,F,439.0,0,33,49,12,10.0,255,262.0,303,294.0,9346
373,106639,NE,F,681.0,0,1,47,15,15.0,387,422.0,428,477.0,13753
374,153450,California,F,1865.0,44,13,36,24,47.0,256,295.0,317,362.0,16069
375,120107,TX,M,225.0,0,1,81,18,26.0,157,204.0,217,263.0,8947
376,72617,MI,M,258.0,0,0,65,5,9.0,216,244.0,245,274.0,8231
377,155541,California,M,2236.0,59,9,57,9,10.0,546,563.0,612,620.0,19923
378,77107,WI,male,1438.0,19,6,67,11,14.0,619,691.0,744,801.0,30386
379,186016,TN,M,403.0,0,0,79,8,10.0,209,223.0,213,244.0,9078
380,152053,California,F,3071.0,76,3,51,12,25.0,626,694.0,704,746.0,24844
381,12880,FL,M,1442.0,32,7,4,7,10.0,369,394.0,445,488.0,26462
382,16099,NC,female,660.0,1,0,81,5,12.0,282,291.0,327,335.0,10743
383,166337,California,M,5813.0,98,8,52,15,15.0,1221,1302.0,1077,1191.0,60492
384,142495,California,F,2250.0,60,35,28,11,21.0,340,375.0,379,444.0,19170
385,66891,MI,U,1115.0,4,3,64,3,5.0,512,582.0,517,619.0,20171
386,118673,TX,F,761.0,2,2,76,10,10.0,321,347.0,351,354.0,12145
387,168389,California,F,2930.0,91,19,49,15,20.0,372,454.0,456,491.0,24747
388,14982,California,F,3370.0,94,22,40,16,15.0,342,346.0,356,401.0,15765
389,185925,MN,M,966.0,3,7,58,7,10.0,418,463.0,479,569.0,22845
390,144393,California,F,2024.0,51,24,43,8,15.0,352,400.0,392,427.0,11885
391,4907,MT,female,553.0,0,2,56,13,22.0,238,381.0,270,323.0,12885
392,99298,MO,M,703.0,0,0,78,16,32.0,314,357.0,350,376.0,12799
393,187532,FL,M,1286.0,9,14,8,15,15.0,500,502.0,542,551.0,19082
394,119496,TX,F,758.0,4,4,56,7,5.0,390,397.0,448,461.0,14397
395,169919,California,F,657.0,2,3,59,8,20.0,169,216.0,220,254.0,9583
396,106963,NE,M,581.0,0,1,57,10,15.0,315,368.0,378,411.0,16473
397,145838,California,U,2019.0,52,29,39,20,8.0,406,423.0,478,512.0,12623
398,150624,California,M,1247.0,8,22,48,7,8.0,321,358.0,357,385.0,10994
399,182144,FL,F,559.0,0,1,44,7,7.0,229,277.0,244,278.0,8359
400,135449,AZ,M,687.0,0,6,37,7,10.0,369,375.0,390,403.0,9781
401,49743,AL,Male,582.0,2,1,59,16,22.0,217,363.0,275,375.0,12588
402,65500,MI,M,690.0,0,1,19,12,15.0,419,451.0,468,490.0,15715
403,172420,California,F,988.0,9,5,67,6,6.0,169,246.0,247,344.0,9190
404,7494,California,F,1500.0,4,10,42,5,6.0,282,353.0,332,382.0,13859
405,149498,California,J,5742.0,99,27,35,21,20.0,1289,1369.0,1085,1119.0,64190
406,169780,California,F,1650.0,18,18,56,12,10.0,219,225.0,304,319.0,12994
407,70944,MI,F,357.0,0,3,81,20,20.0,205,268.0,260,303.0,9192
408,117230,TX,M,406.0,0,8,67,5,11.0,186,226.0,183,203.0,8797
409,50427,TN,F,871.0,0,3,47,9,15.0,464,501.0,503,539.0,18279
410,43998,FL,M,768.0,4,6,22,16,22.0,256,310.0,323,385.0,13696
411,71255,MI,M,458.0,0,4,86,12,13.0,231,241.0,308,323.0,12539
412,63308,IN,M,485.0,0,0,76,8,10.0,344,382.0,402,422.0,17697
413,82196,MN,F,405.0,0,1,81,5,5.0,212,267.0,261,309.0,9715
414,114820,MO,F,459.0,1,1,71,6,10.0,240,253.0,272,299.0,9637
415,176781,OR,M,811.0,4,5,38,8,10.0,324,394.0,395,463.0,16399
416,20438,NC,M,509.0,0,4,38,7,10.0,248,254.0,288,282.0,9114
417,91879,IL,F,1030.0,0,5,65,12,20.0,375,553.0,473,585.0,17204
418,92443,IL,F,881.0,0,3,90,6,10.0,392,393.0,414,437.0,14377
419,168189,California,M,2794.0,93,11,54,8,15.0,637,630.0,671,678.0,23035
420,148998,California,F,3233.0,95,8,50,16,25.0,684,753.0,714,781.0,26104
421,186292,California,M,931.0,9,20,46,5,10.0,155,192.0,180,222.0,7968
422,75180,IA,F,529.0,0,3,76,10,15.0,317,340.0,319,326.0,12494
423,88596,IL,F,1897.0,44,15,67,10,14.0,406,519.0,476,664.0,26951
424,155266,California,F,641.0,3,37,38,9,11.0,123,168.0,236,279.0,8046
425,13622,FL,M,715.0,2,4,11,14,10.0,247,283.0,317,342.0,15360
426,189853,MS,female,440.0,0,0,63,7,8.0,205,238.0,249,280.0,8314
427,175708,OR,M,532.0,0,0,42,25,30.0,436,436.0,486,428.0,12734
428,182243,WA,F,876.0,18,6,31,8,10.0,335,409.0,426,481.0,15179
429,171566,California,M,1175.0,7,4,68,10,15.0,272,318.0,376,396.0,12987
430,156266,California,F,3921.0,87,10,55,13,20.0,413,410.0,575,583.0,21648
431,41604,FL,F,919.0,0,14,26,8,10.0,413,538.0,446,532.0,17653
432,187678,NY,F,625.0,0,2,68,5,5.0,266,276.0,316,330.0,10031
433,42165,FL,M,734.0,1,3,45,16,10.0,310,348.0,365,399.0,12868
434,24507,SC,M,468.0,0,1,84,21,25.0,228,300.0,278,326.0,10910
435,44657,FL,M,583.0,0,9,32,4,5.0,302,317.0,343,362.0,13351
436,10554,IL,M,314.0,0,0,90,13,20.0,206,224.0,236,280.0,10245
437,33192,FL,F,671.0,0,2,39,6,10.0,341,354.0,363,385.0,12982
438,76470,IA,M,550.0,0,1,82,9,10.0,288,344.0,303,349.0,13538
439,67075,MI,F,609.0,0,1,72,13,18.0,410,551.0,490,540.0,23275
440,169827,California,F,1650.0,19,14,60,15,21.0,397,404.0,477,479.0,15002
441,38734,FL,F,1979.0,50,22,6,16,26.0,350,640.0,526,738.0,42356
442,65245,MI,F,473.0,0,8,82,10,10.0,302,364.0,319,409.0,13445
443,186396,AL,Male,679.0,0,4,50,13,20.0,277,295.0,317,347.0,13133
444,54160,TN,F,475.0,0,0,73,15,10.0,226,260.0,241,261.0,8709
445,178826,CO,F,872.0,1,5,40,10,20.0,418,424.0,458,482.0,15287
446,7507,IL,M,1075.0,0,1,90,10,10.0,366,449.0,373,455.0,14394
447,4150,MO,F,580.0,0,2,75,10,14.0,310,322.0,347,374.0,12273
448,120041,TX,F,442.0,0,2,69,6,8.0,252,341.0,325,390.0,12929
449,51486,TN,M,325.0,0,2,78,6,6.0,119,133.0,188,210.0,8856
450,173348,California,M,1276.0,7,5,51,5,8.0,423,524.0,497,521.0,17032
451,74669,MI,F,438.0,0,1,75,12,20.0,267,302.0,287,314.0,10329
452,64430,IN,F,386.0,1,0,75,11,13.0,258,301.0,313,358.0,12513
453,156485,California,F,2433.0,86,18,41,6,10.0,403,459.0,449,502.0,18284
454,39935,FL,M,1464.0,7,11,13,4,4.0,305,413.0,377,472.0,22648
455,50187,TN,U,1052.0,9,1,44,20,20.0,482,499.0,516,541.0,20492
456,26254,GA,F,998.0,21,5,51,6,10.0,488,550.0,581,602.0,29540
457,30433,GA,F,821.0,1,2,58,17,15.0,390,475.0,425,526.0,19734
458,189373,California,F,2300.0,68,27,42,5,15.0,311,345.0,350,375.0,16133
459,91756,IL,M,1852.0,34,7,86,7,7.0,550,561.0,602,614.0,17690
460,182279,WA,F,663.0,0,12,41,13,20.0,205,220.0,234,277.0,10959
461,122465,TX,F,2056.0,52,4,28,7,8.0,906,924.0,931,957.0,29903
462,24666,SC,M,916.0,2,1,72,10,15.0,416,435.0,444,468.0,14496
463,19664,NC,M,2282.0,62,12,34,18,10.0,908,945.0,938,980.0,42236
464,162228,California,F,2883.0,89,25,28,13,25.0,501,532.0,588,649.0,34012
465,76578,IA,M,637.0,0,1,75,8,9.0,379,425.0,355,407.0,12275
466,52740,TN,F,273.0,0,0,75,7,8.0,138,150.0,152,163.0,7089
467,159174,California,F,1709.0,13,23,48,7,10.0,368,422.0,408,454.0,14118
468,156903,California,M,2307.0,83,13,58,3,3.0,477,478.0,490,499.0,14345
469,177926,OR,M,691.0,2,2,50,9,15.0,263,308.0,327,360.0,12166
470,142057,NV,F,2479.0,63,7,10,11,15.0,409,456.0,500,557.0,23023
471,175637,OR,M,858.0,7,6,52,15,20.0,502,505.0,555,574.0,20867
472,32096,FL,M,351.0,0,1,76,13,16.0,205,225.0,238,254.0,8456
473,26946,GA,F,1672.0,17,6,31,23,30.0,722,732.0,765,770.0,29286
474,160863,California,J,1069.0,0,11,59,8,10.0,267,320.0,318,369.0,11849
475,57162,KY,F,463.0,0,1,88,11,20.0,249,265.0,308,298.0,11621
476,12220,TN,M,470.0,0,0,73,6,5.0,245,273.0,314,348.0,12519
477,170563,California,F,1248.0,1,6,47,7,5.0,289,348.0,346,379.0,17282
478,79389,WI,male,492.0,0,1,80,10,11.0,316,349.0,304,339.0,12451
479,180752,WA,male,2800.0,62,9,34,6,8.0,368,438.0,500,528.0,25386
480,82701,MN,F,994.0,11,4,72,10,25.0,437,488.0,491,540.0,18133
481,158506,California,F,1654.0,20,32,44,10,15.0,159,203.0,266,313.0,8018
482,84708,MN,F,653.0,0,0,25,17,25.0,327,364.0,350,395.0,13079
483,103543,MO,M,402.0,0,0,65,9,11.0,162,192.0,210,241.0,9434
484,164175,California,F,1914.0,46,6,51,9,15.0,351,399.0,392,437.0,18951
485,145120,California,F,5619.0,97,6,33,12,10.0,572,942.0,649,995.0,43978
486,55358,MS,female,426.0,2,1,94,15,30.0,139,130.0,169,156.0,4437
487,26665,GA,M,670.0,3,1,76,7,30.0,268,321.0,336,383.0,13147
488,42279,FL,F,400.0,1,4,36,5,5.0,216,242.0,247,279.0,9840
489,148354,California,F,2206.0,72,39,40,8,8.0,574,567.0,583,562.0,12225
490,123822,TN,F,535.0,1,1,72,7,10.0,269,318.0,328,375.0,14661
491,22038,NC,M,444.0,1,1,73,9,10.0,222,259.0,259,291.0,10074
492,185024,MN,F,476.0,0,2,80,23,8.0,202,274.0,236,304.0,10581
493,129600,CO,F,593.0,0,7,55,13,20.0,256,298.0,336,399.0,37734
494,107613,California,M,2238.0,75,9,50,3,7.0,580,602.0,587,605.0,18247
495,165302,California,F,2811.0,72,8,60,11,20.0,524,577.0,599,645.0,23861
496,152990,California,F,1775.0,14,13,46,10,20.0,445,443.0,490,469.0,15256
497,88766,IL,M,2549.0,69,15,70,11,15.0,715,757.0,786,839.0,28878
498,4522,California,M,2356.0,83,8,49,16,20.0,523,560.0,560,615.0,21871
499,32350,FL,M,913.0,5,7,16,13,20.0,256,289.0,309,338.0,14424
500,74774,AR,M,500.0,3,1,81,15,21.0,245,308.0,304,314.0,12271
501,67475,MI,F,687.0,0,7,65,5,5.0,111,90.0,171,172.0,6615
502,104267,KS,M,284.0,0,0,83,4,5.0,231,258.0,269,299.0,9838
503,131031,CO,F,678.0,0,3,34,8,18.0,155,242.0,196,306.0,8675
504,158058,California,M,1685.0,16,19,33,7,5.0,430,479.0,449,540.0,15765
505,181755,WA,F,1461.0,20,7,31,5,5.0,313,342.0,411,464.0,20659
506,181412,WA,male,538.0,1,1,61,5,5.0,227,252.0,278,308.0,10590
507,185602,WI,F,400.0,0,1,86,9,10.0,232,279.0,264,315.0,10504
508,23603,SC,M,824.0,0,2,40,12,25.0,348,371.0,365,400.0,14663
509,112943,OK,F,855.0,10,2,64,8,12.0,345,384.0,508,560.0,17869
510,44853,FL,M,578.0,0,3,13,10,12.0,246,323.0,275,323.0,14121
511,83094,MN,F,699.0,0,1,81,13,20.0,246,254.0,304,319.0,11020
512,148166,California,F,5372.0,97,16,42,18,20.0,673,845.0,801,892.0,44570
513,101113,MO,F,839.0,2,1,65,9,10.0,456,465.0,475,485.0,14713
514,101889,MO,F,662.0,0,0,79,13,16.0,424,436.0,444,456.0,13377
515,58808,KY,F,575.0,1,0,72,10,10.0,228,299.0,261,327.0,12600
516,85498,MN,F,281.0,0,0,86,5,10.0,176,207.0,208,235.0,7683
517,153864,California,F,3370.0,88,16,33,9,20.0,763,824.0,824,871.0,32072
518,145496,California,M,2803.0,88,15,52,12,22.0,555,616.0,546,620.0,17655
519,27566,GA,M,601.0,1,4,67,15,30.0,249,274.0,286,306.0,11235
520,38031,FL,M,828.0,0,31,31,12,10.0,401,396.0,451,451.0,13716
521,130756,CO,F,2408.0,65,5,25,15,20.0,906,952.0,924,961.0,42897
522,87281,MT,F,445.0,0,1,57,7,8.0,192,242.0,244,275.0,9747
523,16863,NC,female,951.0,11,6,39,15,50.0,307,427.0,370,487.0,17187
524,20065,NC,F,722.0,0,6,25,20,40.0,327,325.0,374,371.0,13168
525,142554,California,M,1811.0,33,12,52,13,15.0,350,405.0,440,466.0,18591
526,10789,MN,F,534.0,0,2,83,5,3.0,284,321.0,308,351.0,11303
527,64224,IN,F,866.0,3,1,57,12,20.0,443,453.0,454,472.0,10484
528,6695,IL,M,471.0,0,0,87,5,6.0,299,334.0,303,347.0,14658
529,139799,NM,F,987.0,4,8,42,25,25.0,405,544.0,490,599.0,20940
530,1254,TX,M,1102.0,0,4,46,25,30.0,613,639.0,648,676.0,20557
531,1549,California,M,5863.0,98,20,40,50,50.0,1500,1500.0,1146,1150.0,174523
532,2159,SD,F,198.0,0,1,48,9,9.0,193,211.0,237,256.0,8898
533,80903,WI,male,658.0,3,0,74,6,15.0,305,318.0,353,376.0,13284
534,186731,FL,F,512.0,0,14,11,11,15.0,175,198.0,208,236.0,12221
535,67342,MI,M,886.0,9,6,74,11,30.0,367,458.0,433,497.0,17984
536,30366,OK,M,1429.0,12,4,48,5,6.0,724,759.0,755,813.0,34070
537,64441,IN,M,386.0,1,0,75,5,10.0,258,301.0,313,358.0,12513
538,175155,OR,F,740.0,3,3,46,10,21.0,211,259.0,257,312.0,12165
539,82015,WI,F,543.0,0,0,94,10,18.0,306,314.0,321,337.0,11140
540,170912,California,M,1896.0,45,6,56,15,20.0,502,511.0,548,555.0,17405
541,183055,WA,F,876.0,3,4,37,7,10.0,337,353.0,403,439.0,15017
542,134032,UT,F,575.0,0,1,80,15,10.0,305,349.0,326,368.0,9906
543,186573,WI,F,900.0,2,1,84,7,3.0,488,524.0,537,563.0,18369
544,37299,FL,F,1171.0,4,17,15,9,15.0,272,323.0,329,383.0,14539
545,165746,California,M,1429.0,1,15,48,4,10.0,492,497.0,507,508.0,14106
546,189520,California,M,4143.0,97,9,59,13,20.0,617,690.0,704,755.0,25985
547,26579,GA,F,858.0,7,0,75,7,10.0,388,418.0,429,494.0,19457
548,109583,LA,F,582.0,1,0,80,4,5.0,301,325.0,321,354.0,11139
549,40341,FL,F,902.0,4,13,28,10,15.0,410,413.0,460,461.0,15332
550,111615,AR,Female,356.0,0,0,85,12,25.0,229,236.0,219,225.0,8075
551,93397,IL,F,582.0,0,0,75,20,20.0,288,288.0,286,279.0,8165
552,5881,California,M,2469.0,71,5,54,13,12.0,340,411.0,475,522.0,23188
553,93184,IL,F,0.0,0,5,46,5,10.0,315,423.0,417,581.0,34143
554,9946,IL,F,1107.0,0,4,80,7,5.0,428,476.0,432,497.0,15788
555,46671,AL,Male,746.0,1,1,73,9,10.0,366,409.0,399,433.0,13901
556,172750,California,M,967.0,11,6,58,18,25.0,300,348.0,342,412.0,13399
557,22264,NC,M,1250.0,8,3,33,22,10.0,319,411.0,429,540.0,25660
558,56479,KY,F,139.0,0,0,77,3,4.0,63,106.0,92,137.0,5159
559,164372,California,M,1861.0,38,12,49,14,25.0,402,499.0,461,527.0,22794
560,5140,California,M,3247.0,94,5,63,6,7.0,653,666.0,722,732.0,24693
561,32198,FL,F,1146.0,20,10,9,7,9.0,384,435.0,447,504.0,24850
562,113607,OK,F,415.0,1,1,71,9,15.0,212,262.0,281,325.0,11659
563,19499,NC,female,854.0,3,3,52,22,20.0,382,407.0,406,419.0,14002
564,73028,MI,M,496.0,0,2,84,8,9.0,301,317.0,351,372.0,11714
565,35553,FL,F,726.0,0,5,33,10,20.0,302,334.0,326,363.0,12484
566,35463,FL,M,1028.0,19,3,31,20,30.0,394,493.0,483,584.0,25787
567,91591,IL,M,1464.0,23,9,84,9,10.0,256,413.0,294,457.0,22015
568,109099,LA,F,719.0,2,0,84,6,6.0,313,337.0,373,391.0,12333
569,174182,HI,F,3063.0,78,22,41,20,20.0,337,429.0,418,506.0,21051
570,183722,WA,F,684.0,1,2,57,12,20.0,280,311.0,326,355.0,11763
571,98374,IL,F,376.0,0,0,86,6,15.0,268,339.0,304,344.0,11979
572,126681,TX,F,927.0,5,2,57,9,15.0,386,417.0,448,484.0,16777
573,147936,California,M,3511.0,92,44,25,5,5.0,373,452.0,421,491.0,23187
574,152133,California,F,1185.0,0,16,48,21,5.0,354,373.0,369,383.0,11061
575,57929,KY,F,453.0,1,0,82,8,10.0,215,260.0,266,302.0,9722
576,15697,NC,U,535.0,1,3,77,14,20.0,283,307.0,306,336.0,12206
577,92814,IL,F,747.0,0,13,63,10,25.0,458,489.0,475,503.0,14965
578,98282,IL,M,439.0,0,1,89,10,15.0,362,388.0,371,404.0,13570
579,27798,GA,F,935.0,8,1,61,11,10.0,419,439.0,510,541.0,16922
580,45503,FL,M,616.0,1,5,16,5,5.0,212,234.0,248,282.0,11912
581,6006,CO,F,947.0,3,2,43,85,100.0,300,360.0,342,469.0,17986
582,138182,AZ,Female,572.0,1,7,36,6,5.0,204,242.0,238,253.0,10858
583,144714,California,F,5014.0,98,6,55,13,16.0,756,664.0,765,770.0,31694
584,10001,IL,M,675.0,0,0,65,11,16.0,278,298.0,341,409.0,22221
585,157860,California,M,3663.0,87,14,52,4,4.0,749,777.0,784,818.0,27400
586,58351,KY,M,269.0,0,0,77,7,9.0,224,256.0,250,284.0,8172
587,97552,IL,F,226.0,0,1,54,14,50.0,183,288.0,228,263.0,8763
588,85920,SD,M,278.0,0,1,80,9,20.0,199,244.0,238,270.0,9994
589,29401,GA,M,471.0,0,1,77,10,15.0,282,307.0,273,298.0,9015
590,12715,AL,Male,604.0,0,0,68,15,15.0,314,337.0,304,327.0,16211
591,90031,IL,F,1219.0,2,11,71,3,3.0,417,472.0,494,540.0,21371
592,55442,MS,M,382.0,0,1,89,9,25.0,142,181.0,205,240.0,9374
593,105984,KS,F,1699.0,35,6,47,12,10.0,462,657.0,581,787.0,35636
594,188035,AZ,F,1165.0,9,6,18,11,23.0,489,514.0,519,539.0,19234
595,101665,MO,F,803.0,0,1,58,4,5.0,413,429.0,447,473.0,15002
596,70774,MI,F,394.0,0,0,92,3,4.0,229,293.0,264,308.0,9859
597,23263,SC,F,490.0,0,2,76,19,30.0,328,341.0,336,373.0,11313
598,166475,California,U,949.0,1,10,52,12,10.0,264,371.0,321,411.0,12784
599,83042,MN,M,849.0,0,1,77,17,10.0,344,368.0,398,428.0,12940
600,149970,California,F,1372.0,8,15,58,15,15.0,385,419.0,421,449.0,13902
601,13863,TX,F,358.0,0,2,78,6,6.0,307,325.0,342,379.0,12507
602,64074,IN,F,325.0,0,0,68,15,10.0,144,231.0,178,190.0,4578
603,42096,FL,F,355.0,0,5,34,20,20.0,208,224.0,229,244.0,9881
604,169188,California,F,713.0,3,1,68,7,10.0,176,259.0,267,321.0,11467
605,18609,NC,female,1208.0,20,2,60,14,10.0,439,494.0,516,587.0,19955
606,109536,LA,M,550.0,1,0,71,7,7.0,294,313.0,303,319.0,9540
607,9348,OK,M,450.0,0,0,57,11,10.0,378,391.0,391,432.0,15711
608,136790,AZ,M,1460.0,10,6,29,4,5.0,629,633.0,659,663.0,21821
609,71332,MI,M,478.0,0,0,92,7,7.0,316,337.0,352,374.0,11298
610,135430,AZ,Female,1165.0,9,6,18,12,25.0,489,514.0,519,539.0,19234
611,124484,TX,F,846.0,5,5,64,8,8.0,330,459.0,399,513.0,16752
612,184098,WA,F,694.0,0,9,54,7,9.0,319,321.0,342,362.0,11517
613,144850,California,F,4183.0,97,39,21,5,5.0,631,704.0,671,738.0,29875
614,188519,IN,F,744.0,0,2,68,8,5.0,396,457.0,432,492.0,15863
615,164367,California,F,875.0,0,4,38,11,20.0,280,330.0,326,398.0,18252
616,75992,IA,F,354.0,0,2,65,7,8.0,222,248.0,253,269.0,9579
617,34957,FL,F,1675.0,36,10,19,20,10.0,336,505.0,441,568.0,25558
618,110094,LA,F,421.0,0,0,85,10,18.0,194,233.0,202,247.0,7421
619,121590,TX,F,782.0,0,29,35,10,10.0,524,469.0,565,545.0,14635
620,140652,NM,F,574.0,2,2,56,20,20.0,212,268.0,256,300.0,10315
621,134319,UT,F,742.0,0,1,56,12,13.0,246,361.0,287,393.0,14377
622,27921,GA,F,1067.0,5,5,33,11,14.0,481,529.0,534,580.0,17607
623,29373,GA,F,860.0,0,1,65,14,20.0,468,490.0,464,507.0,15986
624,130684,AL,F,1175.0,8,4,38,4,6.0,586,619.0,626,662.0,22215
625,190920,California,M,916.0,5,19,51,22,20.0,242,321.0,293,369.0,10719
626,187259,California,F,4259.0,95,16,34,15,15.0,435,498.0,573,661.0,31730
627,45666,FL,F,566.0,0,9,8,5,5.0,218,242.0,249,272.0,11438
628,21335,NC,M,525.0,1,0,86,6,10.0,333,346.0,364,399.0,12885
629,160424,California,M,1582.0,21,12,58,14,20.0,299,335.0,330,359.0,12976
630,2194,FL,M,1006.0,6,5,21,4,4.0,282,398.0,383,452.0,19466
631,53151,TN,M,345.0,0,0,85,20,40.0,159,197.0,233,277.0,9775
632,126069,TX,F,362.0,0,2,94,5,5.0,204,216.0,246,262.0,7285
633,176292,OR,M,431.0,0,2,53,9,25.0,213,260.0,242,266.0,10611
634,151518,California,F,2457.0,69,5,52,12,15.0,381,445.0,472,531.0,17557
635,173872,HI,F,2789.0,82,8,54,15,15.0,463,488.0,524,551.0,22012
636,117726,TX,F,385.0,1,2,83,8,10.0,185,231.0,288,348.0,11857
637,18948,NC,J,1136.0,6,0,65,13,17.0,505,512.0,553,579.0,19283
638,7330,IL,F,623.0,3,7,77,4,6.0,255,294.0,283,285.0,11108
639,160576,California,M,5470.0,98,15,47,9,15.0,661,664.0,781,778.0,35092
640,72190,MI,M,673.0,0,4,79,5,13.0,354,394.0,406,438.0,14995
641,13292,KY,F,582.0,0,0,75,6,10.0,254,359.0,297,364.0,12981
642,13551,California,F,4392.0,98,11,57,28,10.0,516,539.0,509,549.0,21857
643,170935,California,F,1468.0,18,4,68,10,10.0,365,363.0,361,371.0,13469
644,126888,TX,M,764.0,1,1,77,20,20.0,320,363.0,377,406.0,11242
645,170215,California,F,1274.0,9,9,67,4,8.0,405,462.0,404,439.0,12537
646,168574,California,M,1749.0,21,15,49,27,100.0,234,281.0,291,327.0,14571
647,90482,IL,M,1509.0,19,7,75,11,20.0,545,617.0,599,680.0,23170
648,18896,NC,M,816.0,5,0,76,11,20.0,357,384.0,413,458.0,17434
649,161335,California,F,905.0,3,6,57,6,13.92,223,241.0,244,263.0,8614
650,82141,MN,F,1027.0,0,1,69,8,10.0,444,451.0,475,475.0,14926
651,187659,TN,F,871.0,0,3,47,9,15.0,464,501.0,503,539.0,18279
652,143523,California,F,2833.0,77,60,12,3,3.0,207,172.0,282,278.0,15398
653,64442,IN,M,428.0,0,0,78,8,8.0,240,319.0,268,324.0,10020
654,151902,California,M,1088.0,19,18,35,7,10.0,278,308.0,335,380.0,15011
655,140027,NM,F,1304.0,19,4,24,17,25.0,205,222.0,288,330.0,19336
656,147636,California,M,1859.0,34,22,41,4,11.0,420,407.0,465,461.0,12512
657,85010,MN,M,595.0,0,0,84,5,9.0,339,363.0,363,386.0,11471
658,12454,IL,M,3017.0,90,12,70,9,15.0,740,962.0,867,985.0,62084
659,118166,TX,F,396.0,1,3,82,13,10.0,195,249.0,246,287.0,9318
660,64165,AZ,Female,594.0,0,9,42,7,20.0,155,186.0,206,228.0,7939
661,191663,OR,M,538.0,0,6,31,9,10.0,121,173.0,169,222.0,9299
662,111021,AR,Female,332.0,0,1,57,12,10.0,170,222.0,233,269.0,8725
663,169280,California,F,1875.0,0,0,6,8,10.0,68,138.0,96,138.0,9127
664,138590,Arizona,feamale,1094.0,5,2,30,12,30.0,463,486.0,517,543.0,16974
665,123386,TX,M,386.0,0,9,68,17,22.0,213,287.0,275,327.0,10988
666,121759,TX,M,1565.0,28,1,40,12,20.0,713,741.0,838,905.0,39534
667,73534,MI,M,246.0,0,0,76,5,6.0,161,174.0,205,226.0,7228
668,168423,California,F,3325.0,96,29,37,20,25.0,597,603.0,611,600.0,18694
669,169605,California,F,1185.0,3,4,65,6,7.0,338,368.0,402,445.0,14193
670,157573,California,F,2438.0,84,7,39,40,47.0,540,672.0,588,687.0,30429
671,23706,SC,M,728.0,7,1,76,12,15.0,172,188.0,230,252.0,8494
672,21855,NC,female,824.0,3,2,59,20,20.0,285,305.0,333,356.0,13339
673,148511,California,F,3231.0,92,18,39,11,20.0,339,536.0,444,627.0,22508
